dataset,perturbation_type,label,kg1_precision,kg1_recall,kg1_f1,kg1_our_triples,kg1_gt_triples,kg2_precision,kg2_recall,kg2_f1,kg2_our_triples,kg2_gt_triples,gt_modified_triples,detected_modifications,modification_detection_acc
globi,edge_deletion,0,0.0,0.0,0.0,11,10,0.0,0.0,0.0,9,8,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,1,12,0,0.0
globi,node_removal,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,6,6,7,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,11,2,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,15,2,0,0.0
globi,edge_deletion,0,0.1765,0.1765,0.1765,17,17,0.0667,0.0714,0.069,15,14,3,1,0.3333
globi,node_removal,1,0.0625,0.0625,0.0625,16,16,0.0625,0.1111,0.08,16,9,7,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,8,2,0,0.0
globi,edge_replacement,1,0.4,0.4,0.4,10,10,0.4,0.4,0.4,10,10,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,4,12,0,0.0
globi,node_removal,1,0.2,0.2143,0.2069,15,14,0.2143,0.5,0.3,14,6,8,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,26,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,9,2,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,13,12,0.0,0.0,0.0,12,12,18,0,0.0
globi,node_removal,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,2,8,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
globi,node_removal,0,0.0,0.0,0.0,11,10,0.0,0.0,0.0,5,1,9,0,0.0
globi,node_removal,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,14,6,6,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,14,0,0.0
globi,node_removal,1,0.0,0.0,0.0,10,10,0.0909,0.2,0.125,11,5,5,0,0.0
globi,edge_deletion,1,0.1818,0.1818,0.1818,11,11,0.0,0.0,0.0,11,8,3,0,0.0
globi,edge_deletion,0,0.0588,0.0667,0.0625,17,15,0.1667,0.1667,0.1667,12,12,3,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,10,8,3,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,8,2,0,0.0
globi,node_removal,0,0.0,0.0,0.0,11,10,0.0,0.0,0.0,3,3,7,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,17,11,20,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,14,11,0.0,0.0,0.0,11,11,12,0,0.0
globi,node_replacement,0,0.0714,0.0714,0.0714,14,14,0.0714,0.0714,0.0714,14,14,26,2,0.0769
globi,node_removal,1,0.0,0.0,0.0,15,9,0.0,0.0,0.0,12,5,4,0,0.0
globi,edge_deletion,0,0.1,0.1,0.1,10,10,0.125,0.125,0.125,8,8,2,0,0.0
globi,node_removal,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,3,3,7,0,0.0
globi,edge_replacement,0,0.2308,0.2308,0.2308,13,13,0.2308,0.2308,0.2308,13,13,2,0,0.0
globi,node_replacement,0,0.2727,0.2727,0.2727,11,11,0.2727,0.2727,0.2727,11,11,6,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,20,18,0.0,0.0,0.0,18,18,26,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,15,13,0.0,0.0,0.0,13,13,14,0,0.0
globi,node_removal,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,3,3,7,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
globi,node_replacement,1,0.0588,0.0588,0.0588,17,17,0.0,0.0,0.0,17,17,12,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,9,2,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,14,15,0.0909,0.0909,0.0909,11,11,4,0,0.0
globi,node_replacement,0,0.1,0.1,0.1,10,10,0.1,0.1,0.1,10,10,10,0,0.0
globi,node_removal,1,0.0,0.0,0.0,11,9,0.0,0.0,0.0,9,1,8,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
globi,node_replacement,1,0.0667,0.0667,0.0667,15,15,0.0,0.0,0.0,15,15,28,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
globi,edge_deletion,0,0.0714,0.0714,0.0714,14,14,0.0,0.0,0.0,14,12,2,1,0.5
globi,node_removal,1,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,1,15,0,0.0
globi,node_removal,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,15,2,12,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,10,4,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,12,2,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,12,12,4,0,0.0
globi,node_removal,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,15,4,10,0,0.0
globi,edge_replacement,1,0.1667,0.1667,0.1667,18,18,0.1667,0.1667,0.1667,18,18,4,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,12,12,3,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,4,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
globi,edge_deletion,1,0.0667,0.0667,0.0667,15,15,0.0667,0.0909,0.0769,15,11,4,0,0.0
globi,node_removal,0,0.0,0.0,0.0,12,10,0.125,0.1429,0.1333,8,7,3,0,0.0
globi,node_removal,0,0.0,0.0,0.0,12,11,0.0,0.0,0.0,1,1,10,0,0.0
globi,node_removal,1,0.2222,0.2222,0.2222,9,9,0.0,0.0,0.0,9,4,5,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,2,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,24,10,0.0,0.0,0.0,19,8,2,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,12,12,3,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,8,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,11,10,0.0,0.0,0.0,10,8,2,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,8,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,17,17,28,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,18,2,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,12,3,0,0.0
globi,node_removal,1,0.0769,0.0769,0.0769,13,13,0.0,0.0,0.0,13,2,11,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,16,4,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,2,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,15,12,0.0,0.0,0.0,12,12,2,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,4,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,13,13,3,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,15,14,0.1667,0.1818,0.1739,12,11,3,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,14,13,0.0,0.0,0.0,13,13,2,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,19,17,0.0667,0.0769,0.0714,15,13,4,0,0.0
globi,edge_deletion,1,0.3636,0.3636,0.3636,11,11,0.2727,0.375,0.3158,11,8,3,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,11,10,0.1176,0.2,0.1481,17,10,2,1,0.5
globi,node_removal,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,13,13,3,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,12,10,0.0,0.0,0.0,10,8,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,3,6,0,0.0
globi,edge_deletion,1,0.3333,0.3333,0.3333,9,9,0.3333,0.4286,0.375,9,7,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,1,12,0,0.0
globi,node_removal,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,1,13,0,0.0
globi,node_removal,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,7,6,0,0.0
globi,node_removal,1,0.0909,0.1,0.0952,11,10,0.0,0.0,0.0,11,6,4,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,10,9,2,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,14,9,2,0,0.0
globi,node_removal,1,0.05,0.0909,0.0645,20,11,0.0,0.0,0.0,21,6,5,0,0.0
globi,node_replacement,1,0.0588,0.0588,0.0588,17,17,0.0588,0.0588,0.0588,17,17,16,0,0.0
globi,edge_deletion,1,0.1875,0.1875,0.1875,16,16,0.1875,0.25,0.2143,16,12,4,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,17,15,0.0,0.0,0.0,15,13,2,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,12,4,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,13,12,0.0,0.0,0.0,13,12,16,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,14,13,0.0769,0.0909,0.0833,13,11,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,14,12,0.0,0.0,0.0,14,9,3,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,19,18,0.0556,0.0556,0.0556,18,18,2,0,0.0
globi,node_removal,0,0.0,0.0,0.0,17,17,0.5,1.0,0.6667,2,1,16,0,0.0
globi,edge_replacement,1,0.0588,0.0588,0.0588,17,17,0.0588,0.0588,0.0588,17,17,2,0,0.0
globi,edge_deletion,0,0.0714,0.0833,0.0769,14,12,0.1,0.1,0.1,10,10,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,9,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,9,3,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,11,11,3,0,0.0
globi,edge_deletion,0,0.0714,0.0714,0.0714,14,14,0.1,0.1,0.1,10,10,4,0,0.0
globi,edge_replacement,0,0.2308,0.2308,0.2308,13,13,0.2308,0.2308,0.2308,13,13,2,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,15,4,0,0.0
globi,node_removal,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,4,4,6,0,0.0
globi,node_removal,1,0.0,0.0,0.0,17,15,0.0,0.0,0.0,15,7,8,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,22,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,17,17,0.0,0.0,0.0,17,17,24,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,15,11,0.0,0.0,0.0,12,11,2,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,28,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,17,16,30,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,15,14,26,0,0.0
globi,edge_deletion,1,0.1818,0.1818,0.1818,11,11,0.0,0.0,0.0,11,8,3,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
globi,node_removal,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,8,8,4,0,0.0
globi,edge_deletion,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,16,2,0,0.0
globi,node_removal,0,0.0556,0.0556,0.0556,18,18,0.0,0.0,0.0,9,9,9,1,0.1111
globi,edge_deletion,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,11,3,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,20,0,0.0
globi,node_removal,1,0.2,0.2308,0.2143,15,13,0.0,0.0,0.0,14,4,9,0,0.0
globi,node_removal,1,0.0,0.0,0.0,15,14,0.0,0.0,0.0,14,10,4,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,16,15,0.0,0.0,0.0,13,12,3,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,19,12,0.0769,0.0833,0.08,13,12,2,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,15,24,0,0.0
globi,node_removal,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,15,7,7,0,0.0
globi,node_removal,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,1,1,13,0,0.0
globi,node_removal,0,0.2143,0.2143,0.2143,14,14,0.25,0.25,0.25,8,8,6,1,0.1667
globi,node_removal,0,0.0714,0.0714,0.0714,14,14,0.0,0.0,0.0,12,12,2,0,0.0
globi,node_replacement,0,0.2,0.2,0.2,10,10,0.2,0.2,0.2,10,10,16,4,0.25
globi,node_replacement,1,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,16,26,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,15,20,0,0.0
globi,node_replacement,0,0.1333,0.1333,0.1333,15,15,0.1333,0.1333,0.1333,15,15,18,2,0.1111
globi,node_removal,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,7,7,9,0,0.0
globi,node_removal,0,0.0,0.0,0.0,22,18,0.0,0.0,0.0,10,4,14,0,0.0
globi,node_removal,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,8,6,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
globi,edge_deletion,1,0.0909,0.0909,0.0909,11,11,0.0,0.0,0.0,12,9,2,0,0.0
globi,node_removal,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,8,8,7,0,0.0
globi,node_removal,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,8,4,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,2,16,0,0.0
globi,node_removal,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,1,1,8,0,0.0
globi,edge_deletion,1,0.1765,0.1765,0.1765,17,17,0.0,0.0,0.0,17,14,3,0,0.0
globi,edge_replacement,1,0.0833,0.0833,0.0833,12,12,0.0833,0.0833,0.0833,12,12,2,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,14,12,0.0,0.0,0.0,17,12,2,0,0.0
globi,node_replacement,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,15,10,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,16,16,0.125,0.125,0.125,16,16,8,1,0.125
globi,node_removal,0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,3,2,16,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,16,13,0.0,0.0,0.0,13,13,22,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,14,13,4,0,0.0
globi,edge_deletion,0,0.0,0.0,0.0,11,10,0.0,0.0,0.0,8,8,2,0,0.0
globi,node_removal,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,6,12,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,16,0,0.0
globi,edge_replacement,1,0.0556,0.0556,0.0556,18,18,0.0,0.0,0.0,18,18,2,0,0.0
globi,edge_replacement,1,0.0,0.0,0.0,14,9,0.0,0.0,0.0,13,9,2,0,0.0
globi,node_replacement,0,0.0,0.0,0.0,18,17,0.0,0.0,0.0,18,17,32,0,0.0
globi,node_removal,1,0.0769,0.0769,0.0769,13,13,0.0769,0.5,0.1333,13,2,11,0,0.0
globi,node_removal,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,3,1,16,0,0.0
globi,node_removal,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,2,2,15,0,0.0
globi,edge_deletion,0,0.1875,0.2,0.1935,16,15,0.0,0.0,0.0,13,12,3,1,0.3333
globi,edge_replacement,0,0.0625,0.0625,0.0625,16,16,0.0625,0.0625,0.0625,16,16,4,0,0.0
globi,node_removal,1,0.0833,0.0833,0.0833,12,12,0.0,0.0,0.0,13,5,7,0,0.0
globi,node_removal,1,0.0556,0.0556,0.0556,18,18,0.0,0.0,0.0,18,10,8,0,0.0
globi,edge_replacement,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,17,17,2,0,0.0
oregano,node_replacement,1,0.2727,0.2727,0.2727,11,11,0.0,0.0,0.0,11,11,16,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,0,16,0.0,0.0,0.0,0,4,12,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0,10,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,node_removal,0,0.2857,0.2857,0.2857,14,14,0.0,0.0,0.0,3,3,11,4,0.3636
oregano,edge_deletion,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,edge_replacement,0,0.0909,0.0909,0.0909,11,11,0.0909,0.0909,0.0909,11,11,2,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,14,0,0.0
oregano,edge_replacement,1,0.1667,0.1667,0.1667,6,6,0.1667,0.1667,0.1667,6,6,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_deletion,0,0.2308,0.2308,0.2308,13,13,0.3,0.3,0.3,10,10,3,0,0.0
oregano,node_removal,0,0.4545,0.4545,0.4545,11,11,1.0,1.0,1.0,1,1,10,5,0.5
oregano,node_removal,0,0.0667,0.0667,0.0667,15,15,0.0,0.0,0.0,2,2,13,1,0.0769
oregano,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,9,2,0,0.0
oregano,edge_replacement,1,0.2,0.2,0.2,10,10,0.2,0.2,0.2,10,10,2,0,0.0
oregano,node_removal,1,0.1,0.1,0.1,10,10,0.1,0.5,0.1667,10,2,8,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_replacement,1,0.1176,0.1176,0.1176,17,17,0.0,0.0,0.0,17,17,30,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,node_replacement,1,0.2727,0.2727,0.2727,11,11,0.0,0.0,0.0,11,11,12,2,0.1667
oregano,edge_replacement,0,0.2857,0.2857,0.2857,7,7,0.2857,0.2857,0.2857,7,7,2,0,0.0
oregano,node_replacement,1,0.3333,0.3333,0.3333,12,12,0.0,0.0,0.0,12,12,14,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,11,2,7,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,node_removal,0,0.0909,0.0909,0.0909,11,11,0.25,0.25,0.25,4,4,7,0,0.0
oregano,node_removal,1,0.2,0.2,0.2,10,10,0.0,0.0,0.0,10,2,8,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,1,11,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_deletion,1,0.4545,0.4545,0.4545,11,11,0.4545,0.5556,0.5,11,9,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,node_removal,1,0.1,0.1,0.1,10,10,0.0,0.0,0.0,10,2,8,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_deletion,0,0.4545,0.4545,0.4545,11,11,0.2222,0.2222,0.2222,9,9,2,1,0.5
oregano,node_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,14,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,node_removal,0,0.1333,0.1333,0.1333,15,15,1.0,1.0,1.0,1,1,14,1,0.0714
oregano,edge_replacement,0,0.2222,0.2222,0.2222,9,9,0.2222,0.2222,0.2222,9,9,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,10,9,0.0,0.0,0.0,3,3,6,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,13,13,3,0,0.0
oregano,edge_deletion,1,0.1429,0.1429,0.1429,14,14,0.1429,0.1818,0.16,14,11,3,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,14,14,3,0,0.0
oregano,edge_replacement,1,0.1667,0.1667,0.1667,6,6,0.1667,0.1667,0.1667,6,6,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,4,4,11,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0,13,10,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,0,17,0.0,0.0,0.0,0,17,16,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,0,0.1,0.1,0.1,10,10,0.1,0.1,0.1,10,10,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,11,7,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,14,4,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,11,2,0,0.0
oregano,node_replacement,1,0.2,0.2,0.2,15,15,0.1333,0.1333,0.1333,15,15,24,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,node_removal,0,0.1538,0.1538,0.1538,13,13,0.6667,0.6667,0.6667,6,6,7,2,0.2857
oregano,node_removal,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,8,8,4,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,7,3,0,0.0
oregano,edge_deletion,1,0.0667,0.0667,0.0667,15,15,0.0667,0.0833,0.0741,15,12,3,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0,7,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,8,8,5,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,1,1,10,0,0.0
oregano,edge_replacement,1,0.75,0.75,0.75,4,4,0.75,0.75,0.75,4,4,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,9,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,1,0.1429,0.1429,0.1429,7,7,0.1429,0.1429,0.1429,7,7,2,0,0.0
oregano,edge_replacement,1,0.0833,0.0833,0.0833,12,12,0.0833,0.0833,0.0833,12,12,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,4,4,13,0,0.0
oregano,edge_deletion,0,0.1111,0.1111,0.1111,18,18,0.2,0.2,0.2,15,15,3,0,0.0
